GIFT_ID;PC6;DATE
64460; ;12/27/2019
64461;7462VP;12/21/2019
64462;9781TG;12/21/2022
64463;9781TG;12/19/2019
64464;1092EW;12/23/2019
64465;2597VA;12/24/2019
64466;9254AH;12/1/2021
64467;3328RB;12/21/2019
64468;7331HZ;12/20/2019
64469;2545WG;12/23/2019
64470;2545WG;12/1/2021
64471;3527VD;12/20/2019
64472; ;12/1/2020
64473; ;12/1/2021
64474; ;12/23/2019
64475; ;12/30/2019
64476;7753TB;1/4/2020
64477;3023GH;12/31/2019
64478; ;1/3/2020
64479; ;9/1/2021
64480; ;12/20/2019
64481;8252CP;12/28/2019
64482; ;12/26/2019
64483;8421SE;12/29/2019
64484;8421SE;12/1/2020
64485; ;12/26/2019
64486;9713BD;12/19/2019
64487;1505TZ;12/23/2019
64488;9295KK;12/26/2019
64489;6561KC;12/27/2019
64490; ;1/3/2020
64491;5017CV;12/26/2019
64492;4661TV;12/20/2019
64493;4337WE;12/24/2019
64494;3055RC;12/22/2019
64495;1431VD;1/2/2020
64496; ;12/23/2019
64497;4382LC;12/18/2019
64498;1012ET;12/17/2019
64499;5109AD;12/17/2019
64500;3438AP;12/21/2019
64501;3059TH;12/1/2020
64502;3059TH;12/1/2021
64503;3059TH;12/26/2019
64504;7558EP;12/30/2019
64505;3621CM;11/4/2022
64506;3621CM;1/2/2020
64507;3621CM;12/1/2020
64508;4691LG;12/1/2020
64509;4691LG;11/8/2022
64510;4691LG;12/29/2019
64511;2807LL;12/22/2019
64512;4837EH;1/4/2020
64513;2645GP;12/24/2019
64514;6151AM;12/31/2019
64515;1398EJ;12/19/2019
64516; ;12/22/2019
64517; ;12/1/2020
64518;2518VP;12/31/2019
64519;2596AP;11/6/2022
64520;2596AP;1/5/2020
64521;2289EC;12/23/2019
64522;6844BA;12/20/2019
64523;7546CB;12/29/2019
64524; ;1/3/2020
64525;7206HJ;12/1/2020
64526;7206HJ;12/21/2019
64527;4132XR;1/2/2020
64528;1053BP;12/22/2019
64529;5803KJ;12/22/2019
64530;2224BD;12/24/2019
64531;6716LH;12/26/2019
64532;4436AS;12/21/2019
64533;4436AS;12/1/2021
64534;4436AS;12/20/2022
64535; ;12/25/2019
64536;4416HN;12/26/2019
64537;7483AN;12/25/2019
64538;1216GA;12/30/2019
64539;4661WJ;12/21/2019
64540;2516BA;12/24/2019
64541; ;12/22/2022
64542; ;12/1/2020
64543;1382XR;1/3/2020
64544;7545WC;12/22/2019
64545;1447PN;12/23/2019
64546;1447PN;12/1/2021
64547;1447PN;11/27/2022
64548;1055TK;8/1/2021
64549;1055TK;12/1/2020
64550;1055TK;1/3/2020
64551;1055TK;12/16/2022
64552;2394HC;12/23/2019
64553;2312SJ;12/22/2019
64554;2993PP;12/20/2019
64555; ;12/22/2019
64556; ;5/1/2021
64557;3181DR;9/30/2022
64558;3181DR;12/1/2020
64559;3181DR;12/1/2020
64560;1273CH;12/1/2020
64561;1273CH;12/20/2019
64562;1096GJ;12/24/2019
64563;9717KP;12/23/2019
64564;3891GH;12/27/2019
64565; ;12/23/2019
64566;9205BN;12/23/2019
64567; ;12/28/2019
64568;1715KH;12/19/2019
64569;3555VM;12/29/2019
64570;5062ET;12/19/2019
64571;3971JM;12/23/2019
64572;4381VL;12/20/2019
64573;5503XX;12/24/2019
64574;3765BZ;12/24/2019
64575;6828GR;12/22/2019
64576;3143CG;12/20/2019
64577;4827HB;1/4/2020
64578;7481HA;12/29/2019
64579;7481HA;12/1/2020
64580;1507VH;12/21/2019
64581;2312JR;12/21/2019
64582;1095TE;1/1/2020
64583;6542JN;12/29/2019
64584;7071JP;1/5/2020
64585;2396AZ;12/22/2019
64586;5645JZ;12/24/2019
64587;3531CN;12/22/2019
64588;6981BG;12/18/2019
64589; ;12/22/2019
64590; ;12/29/2019
64591;4158GK;12/26/2019
64592;2024VX;12/29/2019
64593;4307CH;12/19/2019
64594; ;12/29/2019
64595;6921AZ;12/29/2019
64596;2565PJ;12/24/2019
64597;2565PJ;12/24/2019
64598;8162NC;11/8/2022
64599;8162NC;9/30/2022
64600;8162NC;12/28/2019
64601;1223AN;12/26/2019
64602;2111XS;12/27/2019
64603;2587CK;12/17/2019
64604;2587CK;11/15/2020
64605;2554EW;12/30/2019
64606; ;12/20/2019
64607; ;12/30/2019
64608;7707AS;12/21/2019
64609;2724SB;1/4/2020
64610;2805DM;12/24/2019
64611;2805DM;12/1/2021
64612; ;12/31/2019
64613;2675WS;12/24/2019
64614;7721ZZ;12/22/2019
64615;7721ZZ;12/22/2019
64616;1054ZA;12/20/2019
64617;3438RC;12/17/2019
64618;2012VP;12/24/2019
64619;5491GC;12/22/2019
64620;2295MG;5/1/2021
64621;2295MG;12/29/2019
64622;7545NE;12/27/2019
64623; ;12/1/2020
64624; ;12/29/2019
64625;2202TT;12/30/2019
64626; ;12/25/2019
64627; ;12/21/2019
64628;9155AP;11/4/2022
64629;9155AP;12/25/2019
64630;9155AP;12/1/2020
64631;3079LT;12/17/2019
64632;3311DH;7/1/2021
64633;3311DH;12/26/2019
64634;2807MG;12/23/2019
64635; ;12/24/2019
64636; ;11/3/2022
64637;4493PN;12/1/2020
64638;4493PN;3/7/2022
64639;4493PN;12/23/2019
64640;4493PN;1/1/2022
64641;4493PN;5/1/2021
64642;3612BS;1/1/2020
64643;1505VM;5/13/2020
64644;1505VM;12/26/2019
64645;8801KR;1/4/2020
64646;6042AX;12/19/2019
64647;7204CE;12/29/2019
64648; ;12/19/2019
64649;5482ED;12/22/2019
64650;3543KC;12/23/2019
64651; ;12/19/2019
64652;6541GX;12/1/2020
64653;5611TL;12/31/2019
64654; ;9/7/2022
64655; ;12/1/2021
64656; ;12/20/2019
64657; ;10/31/2020
64658;2012GH;12/19/2019
64659;3555TK;12/21/2019
64660; ;12/19/2019
64661; ;12/1/2020
64662; ;12/31/2022
64663; ;12/1/2021
64664; ;9/1/2021
64665; ;12/21/2019
64666; ;8/1/2020
64667; ;8/22/2020
64668;5629ML;12/19/2019
64669;3022GJ;12/22/2019
64670;3907HW;12/23/2019
64671;1111CA;3/13/2022
64672;1111CA;12/23/2019
64673;8941BK;12/23/2019
64674;3811HD;1/1/2020
64675;6721HE;12/26/2019
64676;6865WP;12/20/2019
64677;3021XB;12/24/2019
64678;3021XB;1/28/2020
64679;3958BB;3/12/2022
64680;3958BB;12/23/2019
64681;3958BB;12/1/2021
64682;1338LV;12/22/2019
64683; ;12/23/2019
64684;2317JR;1/3/2020
64685;5032CA;12/30/2019
64686;2036GP;12/20/2019
64687;1071KR;3/2/2022
64688;1071KR;12/23/2019
64689;1071KR;11/4/2022
64690;3771GA;12/1/2021
64691;3771GA;12/21/2019
64692;9642AB;12/26/2019
64693;5215GR;12/20/2019
64694;6135JM;12/29/2019
64695;2871ST;12/25/2019
64696;7827BV;12/1/2020
64697;7827BV;12/1/2021
64698;8322CL;12/23/2019
64699; ;1/2/2020
64700; ;12/31/2019
64701; ;10/2/2022
64702; ;12/23/2019
64703;3065RD;1/3/2020
64704; ;12/25/2019
64705;7531GZ;12/28/2019
64706;2719BL;12/21/2019
64707; ;1/2/2020
64708; ;12/25/2019
64709;4382EL;12/23/2019
64710;1753BH;12/29/2019
64711;9403PD;12/21/2019
64712;3825XB;12/27/2019
64713;6901BP;12/26/2019
64714;2661CE;12/19/2019
64715; ;12/24/2019
64716; ;9/1/2021
64717; ;12/23/2019
64718; ;12/23/2019
64719; ;12/29/2019
64720;4701GT;2/1/2022
64721;4701GT;3/15/2022
64722;4701GT;1/4/2020
64723;4701GT;8/20/2020
64724;3551AV;12/30/2019
64725;1326HA;12/22/2019
64726;1326HA;12/1/2020
64727;1326HA;12/31/2022
64728; ;12/31/2019
64729;6671AR;12/19/2019
64730;5663SN;12/22/2019
64731; ;12/21/2019
64732;2015GV;11/7/2022
64733;2015GV;12/29/2019
64734; ;12/21/2019
64735;3741WB;12/23/2019
64736;1083HP;1/2/2020
64737;9471KE;12/28/2019
64738;3956VS;12/22/2019
64739; ;12/23/2019
64740;7064AV;12/29/2019
64741;2182ZS;12/20/2019
64742;2011NX;12/19/2019
64743;1511AJ;12/29/2019
64744;4251WB;12/1/2020
64745;4251WB;10/27/2020
64746;4251WB;6/18/2020
64747;4251WB;1/1/2022
64748;4251WB;12/23/2019
64749;2282XA;12/24/2019
64750;2282XA;12/1/2020
64751;6903TA;12/1/2021
64752;6903TA;12/18/2019
64753;3521AT;12/25/2019
64754;3077RG;1/4/2020
64755;3077RG;8/1/2021
64756;3774CS;12/1/2020
64757;3774CS;12/23/2019
64758;1503WB;1/1/2021
64759;1503WB;12/1/2021
64760;1063KS;12/23/2019
64761;3904NM;12/28/2019
64762;3904NM;8/3/2022
64763;3904NM;12/1/2020
64764;3904NM;12/1/2021
64765; ;12/17/2019
64766; ;12/31/2019
64767;9074DG;12/21/2019
64768;2291EZ;12/1/2020
64769;2291EZ;11/4/2022
64770;1611ES;12/15/2022
64771;8454KE;12/1/2020
64772;8454KE;12/27/2022
64773;8454KE;12/23/2019
64774;8454KE;12/1/2021
64775;8043TN;12/21/2019
64776;1024HM;1/1/2020
64777;5625NL;12/18/2019
64778;3297AT;12/22/2019
64779; ;12/29/2019
64780; ;12/1/2020
64781; ;12/31/2019
64782; ;12/1/2020
64783; ;11/19/2022
64784; ;12/26/2019
64785; ;5/1/2021
64786; ;12/22/2019
64787;3192MC;12/30/2019
64788; ;12/30/2019
64789;3853XB;12/24/2019
64790;4817TP;12/27/2019
64791; ;12/31/2019
64792; ;12/30/2019
64793;1815DS;12/20/2019
64794;1815DS;12/20/2019
64795; ;12/23/2019
64796;3581LT;12/19/2019
64797;1561GH;12/22/2019
64798;5046BA;1/5/2020
64799; ;12/17/2019
64800;3284LP;12/19/2019
64801;1507TK;1/1/2020
64802;4571SN;12/23/2019
64803;4571SN;12/1/2021
64804;6211RR;12/24/2019
64805;6417EM;12/19/2019
64806; ;1/2/2020
64807; ;12/20/2019
64808;2522NA;12/18/2019
64809;4486AZ;12/20/2019
64810;9743SL;1/3/2020
64811;9743SL;8/27/2022
64812;1942LG;12/23/2019
64813;5242BE;12/1/2020
64814;5242BE;12/31/2019
64815;3956BB;12/30/2019
64816;3956BB;12/1/2020
64817;1062BV;12/21/2019
64818;3563RC;12/21/2019
64819; ;1/3/2020
64820;1058BE;12/22/2019
64821;3111BA;1/4/2020
64822; ;1/2/2020
64823;4112KM;1/3/2020
64824; ;1/4/2020
64825; ;12/26/2019
64826; ;12/31/2019
64827; ;12/28/2019
64828; ;12/1/2020
64829; ;12/1/2020
64830; ;12/23/2019
64831;3768EH;12/18/2019
64832; ;1/3/2020
64833; ;12/1/2021
64834; ;12/29/2022
64835; ;12/1/2020
64836; ;12/30/2019
64837; ;12/17/2019
64838;2181TG;12/21/2019
64839;9744EC;12/25/2019
64840;1351NA;12/24/2019
64841;1054PM;12/31/2019
64842; ;12/26/2019
64843;5216GP;12/18/2019
64844;5056LN;12/20/2019
64845;5491AT;12/23/2019
64846;3062SG;12/18/2019
64847;5212XB;12/21/2019
64848;6532AB;12/30/2019
64849;1191HJ;12/23/2019
64850;5632LC;12/1/2020
64851;5632LC;12/1/2021
64852;5632LC;12/19/2019
64853; ;12/26/2019
64854;7325RE;12/21/2019
64855;3605TD;1/4/2020
64856; ;12/19/2019
64857;3931XC;12/20/2019
64858;1448NZ;1/2/2020
64859; ;12/22/2019
64860;6691JG;1/4/2020
64861; ;12/21/2019
64862;2924AJ;12/23/2019
64863;2924AJ;3/31/2020
64864;2924AJ;4/27/2020
64865;2924AJ;5/26/2020
64866;2924AJ;6/26/2020
64867;2924AJ;8/26/2020
64868;2924AJ;7/28/2020
64869;5025PM;12/29/2019
64870;1068GW;1/1/2020
64871; ;12/31/2019
64872;1695JX;12/28/2019
64873;3906NB;12/28/2019
64874;7601XB;12/22/2019
64875;9714AV;12/29/2019
64876;3904BR;12/31/2019
64877;5851AE;12/18/2019
64878;3062DM;12/31/2019
64879; ;12/26/2019
64880;2983GM;12/22/2019
64881;2983GM;12/1/2020
64882;1054RZ;1/5/2020
64883;6546VS;12/25/2019
64884; ;12/30/2019
64885;1272RL;12/19/2019
64886;2635MA;12/20/2019
64887;2635MA;12/1/2020
64888; ;12/20/2019
64889;9723ZW;12/22/2019
64890;9723ZW;12/1/2020
64891;5642RL;12/19/2019
64892;5042AT;12/22/2019
64893;5684JW;12/27/2019
64894;5684JW;12/1/2021
64895;2311XV;12/30/2019
64896;1674ME;12/20/2019
64897;1018DN;12/26/2019
64898; ;12/25/2019
64899;6515CR;12/18/2019
64900;2518CZ;12/24/2019
64901;2597EV;12/30/2019
64902;1055BV;12/28/2019
64903;1055BV;12/30/2019
64904;3052NC;12/26/2019
64905;2522HL;1/3/2020
64906;3011VN;9/24/2022
64907; ;12/30/2019
64908;3833KM;12/27/2019
64909;2612SL;12/27/2019
64910;2612SL;12/1/2020
64911;9732GK;12/27/2019
64912;3571GL;12/21/2019
64913;3026CB;12/28/2019
64914; ;8/1/2021
64915; ;12/22/2019
64916;1402PP;1/2/2020
64917;2026XD;12/19/2019
64918; ;12/20/2019
64919;6921WL;12/1/2020
64920;6921WL;12/20/2019
64921;6921WL;4/28/2020
64922;8931BJ;12/1/2021
64923;8931BJ;11/16/2022
64924;8931BJ;12/23/2019
64925;3844VM;4/1/2021
64926;3844VM;9/1/2021
64927;3844VM;5/1/2022
64928;3844VM;4/1/2021
64929;3844VM;1/1/2022
64930;3844VM;2/1/2022
64931;9351BJ;12/18/2019
64932; ;12/21/2019
64933;2135TA;12/29/2019
64934;2135TA;6/16/2022
64935;1060NM;8/1/2021
64936;1060NM;12/1/2020
64937;1060NM;12/19/2019
64938;3039LT;12/28/2019
64939;3039LT;12/1/2020
64940;1024GG;12/19/2019
64941;4112KJ;1/1/2020
64942;4112KJ;11/9/2020
64943;4112KJ;6/16/2022
64944;4112KJ;7/1/2021
64945;4112KJ;7/31/2022
64946;4112KJ;12/1/2021
64947;4112KJ;12/1/2021
64948;4112KJ;7/16/2022
64949;7331JG;12/27/2019
64950;9408DN;12/22/2019
64951;3076KV;12/24/2019
64952;5344KX;12/23/2019
64953;9717CK;12/19/2019
64954;3705SV;12/29/2019
64955;2012JW;12/22/2019
64956;2012JW;7/1/2021
64957;2585DL;12/21/2019
64958; ;12/18/2019
64959;5582BW;12/21/2019
64960;3063AT;12/22/2019
64961;3063AT;8/26/2020
64962;3533CN;12/23/2019
64963;1087JT;12/20/2019
64964; ;12/23/2019
64965; ;12/25/2019
64966;5045MJ;12/1/2020
64967;5045MJ;12/30/2019
64968;1189VM;12/21/2019
64969;8502AH;12/21/2019
64970;1076VC;12/28/2019
64971;2012CX;12/21/2019
64972;2242XV;1/2/2020
64973;1324SL;10/26/2020
64974;1324SL;12/1/2021
64975;1324SL;10/11/2022
64976;1324SL;9/1/2021
64977;1324SL;10/11/2022
64978;1324SL;10/11/2022
64979;1324SL;12/30/2019
64980;2271GA;12/20/2019
64981; ;1/2/2020
64982;4335KJ;12/24/2019
64983;4357CH;12/31/2019
64984; ;12/28/2019
64985; ;12/1/2020
64986;2262EP;12/20/2019
64987;5142EX;12/27/2019
64988; ;12/23/2019
64989;9064KG;12/1/2021
64990;9064KG;12/22/2019
64991;6843WS;12/21/2019
64992;6071BT;12/31/2019
64993;2628ZE;1/2/2020
64994;3711BB;12/1/2020
64995;2993PA;12/25/2019
64996;3061DW;3/3/2022
64997;7559LH;8/1/2021
64998;7559LH;12/22/2022
64999;2286KV;12/28/2019
65000;7687BA;12/21/2019
65001;3832LR;12/26/2019
65002;2807LN;1/2/2020
65003; ;11/26/2022
65004; ;1/5/2020
65005; ;12/30/2019
65006;3959AC;12/20/2019
65007;3525BS;12/1/2020
65008;3525BS;12/26/2019
65009;3328PG;8/1/2021
65010;3328PG;12/22/2019
65011;3739LH;1/2/2020
65012;1054MS;12/18/2019
65013;6515GH;12/20/2022
65014;6515GH;12/20/2019
65015;1433NL;11/4/2022
65016;1433NL;1/1/2020
65017;1181NZ;12/21/2019
65018;5261CK;1/2/2020
65019;3768HR;1/1/2020
65020;1187ED;12/18/2019
65021;3112RE;1/1/2021
65022;3112RE;12/22/2019
65023;1311JM;12/19/2019
65024;2221JD;12/26/2019
65025;3607LJ;12/21/2019
65026; ;12/20/2019
65027; ;1/2/2020
65028;9712VE;11/6/2022
65029;1064AB;12/22/2019
65030;3581XM;12/29/2019
65031;9922PH;12/21/2019
65032; ;12/20/2022
65033; ;12/28/2019
65034; ;8/1/2021
65035;1091LZ;12/26/2019
65036;7558CD;12/28/2019
65037;1427BA;12/17/2019
65038; ;1/1/2020
65039;2286HR;12/24/2019
65040;6411DW;12/21/2019
65041;4826LA;12/31/2019
65042; ;1/1/2020
65043;5211RC;12/23/2019
65044;1431SH;6/25/2020
65045;1431SH;12/23/2019
65046;4381VV;12/20/2019
65047;4006XG;12/25/2019
65048; ;12/22/2019
65049;3853GB;1/1/2020
65050;3853GB;12/26/2022
65051;5615HR;1/1/2020
65052; ;12/27/2019
65053; ;12/21/2019
65054; ;1/3/2020
65055;6085CM;12/23/2019
65056;7345ED;12/23/2019
65057;2993EC;12/18/2019
65058; ;12/20/2019
65059; ;12/20/2019
65060;1082SL;12/29/2019
65061;7382BE;12/23/2019
65062;1091NV;12/24/2019
65063;9401HM;12/22/2019
65064;7558TV;3/2/2022
65065;7558TV;12/30/2019
65066; ;12/21/2019
65067;8102RL;12/25/2019
65068;9831PA;12/20/2019
65069;2597AG;12/28/2019
65070; ;12/27/2019
65071; ;12/30/2019
65072;3828JH;12/31/2019
65073;1506KJ;12/23/2019
65074; ;1/2/2020
65075; ;12/26/2019
65076;5036TN;12/17/2019
65077;9407BB;1/2/2020
65078;1018AD;12/27/2019
65079; ;1/5/2020
65080;3135HE;7/1/2022
65081;3135HE;12/31/2019
65082;1441HG;12/24/2019
65083;1441HG;12/1/2020
65084; ;12/23/2019
65085; ;12/22/2019
65086;2405VT;12/20/2019
65087;3541RC;12/26/2019
65088;6512HK;12/1/2020
65089;6512HK;12/31/2022
65090;6512HK;12/1/2021
65091; ;12/24/2019
65092;7944AK;12/29/2022
65093;7944AK;12/20/2019
65094;7944AK;12/1/2020
65095;7944AK;4/18/2020
65096; ;12/18/2019
65097;8013XR;1/10/2020
65098;8013XR;12/27/2019
65099;1403AC;12/1/2021
65100;1403AC;12/28/2019
65101;5212EA;11/3/2022
65102;5018GH;12/23/2019
65103;5018GH;8/1/2021
65104;8014ZR;12/30/2019
65105; ;12/29/2019
65106;6525SK;12/31/2019
65107;6524KR;9/1/2022
65108;6417AN;1/1/2020
65109; ;12/20/2019
65110;1384GA;12/23/2019
65111;6714HP;12/20/2019
65112;6744WS;6/16/2022
65113;1115GR;12/20/2019
65114;1405GA;12/23/2019
65115;2571PA;12/31/2019
65116;3822ZG;12/27/2019
65117;5144GZ;12/22/2019
65118; ;12/24/2019
65119;3511JK;12/25/2019
65120;3511JK;12/24/2019
65121;6443VS;12/22/2019
65122;1075PT;1/3/2020
65123;3571HA;5/1/2021
65124;3571HA;10/1/2021
65125;3571HA;12/21/2019
65126;8265XB;12/30/2019
65127;4907VG;12/19/2019
65128;4481PD;12/22/2019
65129;3863TJ;12/18/2019
65130;9766TR;12/1/2021
65131;9766TR;6/17/2022
65132;9766TR;12/30/2019
65133; ;12/21/2019
65134;2596SJ;12/20/2019
65135;7908GH;12/20/2019
65136;4388KR;12/1/2020
65137;4388KR;12/23/2019
65138;7429BD;12/18/2019
65139;5251CS;1/1/2020
65140;2262CC;12/27/2019
65141;1507SL;12/21/2019
65142;8023AJ;12/24/2019
65143;2613DW;12/22/2019
65144;6525WK;12/23/2019
65145;3571VS;12/20/2019
65146;7204KC;12/23/2019
65147;2291CM;12/22/2019
65148;2291CM;12/1/2021
65149;3404GN;12/27/2019
65150;5625PN;12/19/2019
65151;2613BN;12/1/2020
65152; ;1/1/2020
65153;5615GH;12/29/2019
65154;1617VA;12/25/2019
65155;3708VE;12/25/2019
65156;5104AA;12/22/2019
65157;5104AA;12/24/2019
65158;7206JA;12/21/2019
65159;9727DX;12/25/2019
65160;6561CK;12/19/2019
65161;2353EC;12/7/2022
65162;2353EC;6/19/2022
65163;4711AB;12/17/2019
65164;8012VX;12/24/2019
65165;3531SW;12/18/2019
65166;3531SW;12/1/2020
65167;3068SX;12/22/2019
65168;3311SJ;12/23/2019
65169;2341ET;12/20/2019
65170;5371BB;12/28/2019
65171;3544MJ;12/31/2019
65172; ;12/19/2019
65173;1071KS;12/19/2019
65174;6952BT;12/22/2019
65175;3811DD;12/22/2019
65176;3811DD;1/1/2022
65177; ;12/22/2019
65178;8491DT;12/17/2019
65179;6414PB;11/1/2020
65180;6414PB;4/24/2020
65181;6414PB;12/31/2019
65182; ;12/22/2019
65183;8111RR;12/1/2020
65184;6564BB;3/13/2022
65185;6564BB;6/23/2022
65186; ;12/30/2019
65187; ;12/21/2019
65188;2573ZK;12/17/2019
65189;2121CZ;12/27/2019
65190; ;1/4/2020
65191;3315EN;12/25/2019
65192;3204GP;7/1/2021
65193; ;12/24/2019
65194;3621CJ;12/31/2019
65195;9722RL;12/21/2019
65196;3122CM;12/20/2019
65197; ;12/31/2019
65198;1060LV;12/25/2019
65199;5632AB;1/6/2020
65200;5632AB;10/30/2020
65201;5632AB;4/27/2020
65202; ;12/31/2019
65203;4701EW;12/26/2019
65204;1016CC;12/21/2019
65205; ;12/31/2019
65206;1217RC;12/30/2019
65207;1217RC;7/27/2022
65208;7559CC;12/21/2019
65209;3117AM;12/21/2019
65210; ;12/27/2019
65211;1486MJ;12/22/2019
65212; ;12/17/2019
65213; ;12/26/2019
65214; ;12/21/2019
65215;1013ZV;12/31/2019
65216; ;12/31/2019
65217; ;12/30/2019
65218;9351CT;12/23/2019
65219;5931HA;12/26/2019
65220;3014AD;12/22/2019
65221;3445BA;12/17/2019
65222;3445BA;12/1/2020
65223;2723TB;12/23/2019
65224;2723TB;11/14/2022
65225;4142ZR;1/1/2021
65226;4142ZR;1/4/2020
65227;9717KV;12/26/2019
65228;1507HN;12/31/2019
65229;2906BB;12/22/2019
65230;2906BB;12/1/2020
65231;3991EW;12/23/2019
65232;2134PD;12/24/2019
65233;3466LE;12/23/2019
65234;2517XP;12/22/2019
65235;6044VK;12/23/2019
65236;1412CS;12/30/2019
65237;6533NH;1/3/2020
65238;6533NH;12/1/2021
65239;6533NH;6/27/2020
65240;2565LB;1/24/2020
65241;2565LB;12/23/2019
65242;1422AW;1/5/2020
65243;8537SM;12/28/2019
65244;1054XV;12/31/2019
65245;2543TK;12/21/2019
65246;9249NT;12/30/2019
65247;1318CX;12/23/2019
65248;6227BP;12/24/2019
65249;2992ZJ;12/18/2019
65250;6224GW;12/18/2019
65251; ;1/5/2020
65252; ;12/28/2019
65253;3452LG;12/21/2019
65254; ;12/24/2022
65255; ;12/26/2019
65256;4543DA;12/29/2019
65257;1628MV;12/21/2019
65258;3053BP;12/18/2019
65259;6093NJ;12/26/2019
65260; ;12/29/2019
65261; ;12/1/2020
65262;3958MD;12/25/2019
65263; ;12/22/2019
65264;4001HB;12/23/2019
65265;5333PB;12/21/2019
65266;9648JA;12/29/2019
65267;9648JA;12/17/2022
65268;5045NK;12/29/2019
65269;3553VA;12/18/2019
65270;2632DT;3/2/2022
65271;2632DT;12/30/2019
65272;2632DT;12/1/2020
65273;2632DT;12/1/2021
65274;8625TD;11/14/2022
65275;8625TD;1/5/2020
65276;3055ED;12/23/2019
65277; ;12/21/2019
65278;4814AE;1/5/2020
65279;9045PE;12/27/2019
65280;9045PE;8/1/2021
65281; ;1/3/2020
65282;1274EJ;12/27/2019
65283;5251VR;12/24/2019
65284;2497XT;12/25/2019
65285; ;12/24/2019
65286; ;12/29/2019
65287;3862NE;12/20/2019
65288;4208AH;12/30/2019
65289;1316RL;12/23/2019
65290; ;12/22/2019
65291;2914VC;12/20/2019
65292;2518KG;3/2/2022
65293;2518KG;12/21/2019
65294;1067MZ;1/1/2020
65295;8862DT;12/17/2019
65296;4386AB;12/29/2019
65297; ;12/25/2019
65298; ;12/26/2019
65299;2613GG;12/28/2019
65300;5981PB;12/18/2019
65301; ;6/2/2022
65302; ;11/1/2021
65303; ;12/26/2019
65304; ;12/22/2019
65305;3712XA;12/20/2019
65306;7812JW;12/31/2019
65307;2404GA;9/17/2022
65308;2404GA;12/19/2019
65309;2014JC;12/19/2019
65310;1096AA;12/18/2019
65311;2548ZS;1/3/2020
65312;4416EJ;1/4/2020
65313; ;12/24/2019
65314;1191AG;12/19/2019
65315;3218XD;12/23/2019
65316;3218XD;6/17/2022
65317;4714SN;12/28/2019
65318;7981BC;12/28/2019
65319;3766AJ;12/1/2021
65320;3766AJ;12/22/2019
65321; ;12/21/2019
65322; ;12/20/2019
65323;1402RW;1/2/2020
65324; ;12/22/2019
65325;2904EV;12/1/2021
65326;2904EV;12/27/2019
65327;1074CZ;1/3/2020
65328;6523RV;12/22/2019
65329;5737ES;12/30/2019
65330;6701EB;12/30/2019
65331;6701EB;3/7/2022
65332;5462GP;12/1/2020
65333;5462GP;12/23/2019
65334; ;12/25/2019
65335;2274BM;1/1/2020
65336; ;12/25/2019
65337;1824JJ;1/2/2020
65338;7514JB;12/1/2020
65339;7514JB;12/28/2019
65340;1352CA;12/21/2019
65341;6093BB;12/23/2019
65342;6093BB;11/3/2022
65343;6093BB;5/1/2021
65344;6093BB;12/1/2021
65345;3012CD;12/31/2019
65346;3012CD;1/4/2020
65347; ;12/21/2019
65348;5211LR;12/23/2019
65349;2511CB;12/22/2019
65350; ;12/30/2019
65351;2712PA;12/22/2019
65352;7414CS;1/12/2020
65353;7414CS;12/30/2019
65354;5671HZ;12/24/2019
65355;7314KE;12/22/2019
65356;6661ND;1/1/2022
65357;6661ND;11/1/2021
65358;3828HP;11/28/2022
65359;3828HP;12/1/2021
65360;1058VH;1/2/2020
65361;5658CK;12/1/2021
65362;5658CK;12/24/2022
65363;5658CK;12/26/2019
65364;3134LS;1/1/2020
65365;1274HR;12/1/2021
65366;1274HR;12/24/2019
65367;5321HS;12/21/2019
65368;2611NE;12/1/2020
65369;2611NE;12/25/2019
65370;3071ME;12/27/2019
65371;4201JA;12/25/2019
65372;4201JA;9/12/2020
65373;4201JA;11/1/2021
65374;4201JA;3/1/2022
65375;7815EK;1/2/2020
65376; ;12/24/2019
65377; ;12/1/2020
65378; ;12/25/2019
65379; ;8/1/2021
65380;5646BG;12/22/2019
65381;5646BG;12/1/2020
65382;5646BG;12/1/2020
65383;3081BT;12/21/2019
65384;3081BT;12/17/2019
65385;3904JL;12/23/2019
65386;1019HB;1/1/2020
65387;3032TS;1/1/2020
65388;2923BE;1/12/2020
65389;2923BE;12/23/2019
65390;3066BN;12/25/2019
65391;3066BN;12/1/2020
65392;4325GH;12/23/2019
65393;5501DG;12/21/2019
65394;1012DK;12/24/2019
65395;2421NN;12/28/2019
65396;9742NV;1/1/2020
65397;3078GN;12/21/2019
65398; ;12/21/2019
65399;3774BX;12/30/2019
65400; ;12/22/2019
65401;3071JC;12/21/2019
65402;2102BE;12/28/2019
65403;1827CW;12/24/2019
65404; ;1/5/2020
65405; ;1/24/2020
65406; ;12/23/2019
65407; ;12/30/2019
65408; ;12/28/2019
65409; ;12/1/2020
65410;9727DN;12/21/2019
65411;3218TB;12/22/2019
65412;2805TD;12/19/2019
65413;1087KE;12/25/2019
65414; ;11/1/2020
65415; ;12/31/2019
65416;3583HS;12/21/2019
65417;3511GV;12/26/2019
65418; ;12/27/2019
65419; ;1/2/2020
65420;3205GG;12/29/2019
65421; ;12/25/2019
65422;6001BK;12/27/2019
65423;6231JV;12/1/2020
65424; ;12/21/2019
65425;3059WD;12/20/2019
65426;1991LZ;1/2/2020
65427;5641GP;12/30/2019
