PLEDGE_ID;ACQUISITIONDATE;PC6
68690;2/25/2021;6716EH
68691;2/23/2021;3712XA
68692;2/23/2021;1433WH
68693;2/26/2021;3621RR
68694;2/23/2021;7422NJ
68695;2/27/2021;6585AT
68696;2/22/2021;5663HW
68697;2/22/2021;3404AS
68698;2/26/2021;4461SG
68699;2/24/2021;8022PT
68700;2/24/2021;3844SZ
68701;2/26/2021;3769EB
68702;2/23/2021;4543AT
68703;2/24/2021;7461XD
68704;2/23/2021;5661AG
68705;2/26/2021;5913VA
68706;2/27/2021;2596XR
68707;2/25/2021;4031JC
68708;2/23/2021;7203DD
68709;2/24/2021;8022NN
68710;2/23/2021;3712XG
68711;2/26/2021;3817AM
68712;2/26/2021;6097ES
68713;2/26/2021;3621TR
68714;2/23/2021;4581BN
68715;2/26/2021;3144DN
68716;2/24/2021;3523VR
68717;2/22/2021;4421JP
68718;2/27/2021;8051CE
68719;2/26/2021;5913AS
68720;2/22/2021;6851BJ
68721;2/24/2021;7461XR
68722;2/24/2021;5451AT
68723;2/23/2021;3027HG
68724;2/26/2021;6711XL
68725;2/23/2021;4543CD
68726;2/26/2021;3144DK
68727;2/24/2021;3844ZE
68728;11/2/2022;3844ZE
68729;2/27/2021;5038CS
68730;2/27/2021;5142RL
68731;2/24/2021;3083KT
68732;2/23/2021;5431BG
68733;2/24/2021;5236PL
68734;2/23/2021;6881NC
68735;2/24/2021;2631CD
68736;2/27/2021;3826HB
68737;2/23/2021;6546RV
68738;2/23/2021;7007DD
68739;2/23/2021;4543BT
68740;8/24/2022;4543BT
68741;2/27/2021;5854EA
68742;2/22/2021;8023WX
68743;2/26/2021;3142GK
68744;2/27/2021;6584BA
68745;2/23/2021;7414ES
68746;2/25/2021;4941EJ
68747;2/27/2021;1361CJ
68748;2/24/2021;8023WC
68749;2/23/2021;7437PK
68750;2/27/2021;2904SE
68751;2/22/2021;3991GJ
68752;2/23/2021;6881GJ
68753;2/22/2021;6851BE
68754;2/27/2021;3314ZL
68755;2/24/2021;3812WV
68756;2/23/2021;3027HK
68757;2/24/2021;3811ER
68758;2/25/2021;1231CS
68759;2/22/2021;6851BM
68760;2/23/2021;1433WB
68761;2/24/2021;8022NN
68762;2/23/2021;3712XS
68763;2/22/2021;5663HV
68764;2/22/2021;3401CC
68765;2/27/2021;8077TM
68766;2/27/2021;3314JH
68767;2/23/2021;4581DH
68768;2/24/2021;3825XN
68769;2/23/2021;2492LW
68770;2/22/2021;3131CN
68771;2/27/2021;3261GL
68772;2/25/2021;3769CB
68773;2/24/2021;3818RJ
68774;2/25/2021;3769CH
68775;2/23/2021;2743HP
68776;2/25/2021;3768HZ
68777;2/23/2021;7203GV
68778;2/26/2021;6711JH
68779;2/23/2021;3702GB
68780;2/23/2021;7414HX
68781;2/24/2021;5348AK
68782;2/23/2021;6904LN
68783;2/22/2021;6851AV
68784;2/24/2021;2803RS
68785;2/22/2021;3436TJ
68786;2/27/2021;3769DJ
68787;2/23/2021;3201LC
68788;2/23/2021;8265EG
68789;2/24/2021;4611TS
68790;2/22/2021;6851BT
68791;2/22/2021;5663NC
68792;2/27/2021;1361BG
68793;2/23/2021;8265DZ
68794;2/23/2021;3816DC
68795;2/23/2021;6904PB
68796;2/23/2021;7414CN
68797;2/22/2021;3991GP
68798;2/22/2021;6061EL
68799;2/23/2021;6546RP
68800;2/24/2021;7462AH
68801;2/23/2021;6212GC
68802;2/23/2021;6546PA
68803;2/23/2021;3704AA
68804;2/23/2021;7944BG
68805;2/25/2021;5142HM
68806;2/27/2021;6584BV
68807;2/27/2021;8077RL
68808;2/23/2021;6881ND
68809;2/26/2021;6709TK
68810;2/23/2021;6212XH
68811;2/22/2021;3404VM
68812;2/25/2021;5275AG
68813;2/23/2021;3823JD
68814;2/25/2021;1231CL
68815;2/23/2021;8265ED
68816;2/27/2021;1361BG
68817;2/23/2021;5661AE
68818;2/22/2021;3991GV
68819;2/22/2021;7424DC
68820;2/26/2021;3817CH
68821;2/27/2021;6584BN
68822;2/22/2021;7424DE
68823;2/25/2021;3769CB
68824;2/23/2021;6881RK
68825;2/24/2021;8023CA
68826;2/24/2021;5371DJ
68827;2/24/2021;2551GM
68828;2/27/2021;2594AW
68829;2/26/2021;3817AG
68830;2/23/2021;8262BE
68831;11/3/2021;8262BE
68832;2/25/2021;5298BE
68833;2/23/2021;4207RG
68834;2/26/2021;5051KK
68835;2/23/2021;7203GG
68836;2/27/2021;8051CD
68837;2/22/2021;5061ER
68838;7/25/2022;5061ER
68839;2/24/2021;2632DP
68840;2/22/2021;6851BM
68841;2/27/2021;1361BN
68842;2/27/2021;8077TP
68843;2/25/2021;3769CB
68844;2/23/2021;4207RT
68845;2/23/2021;4543CD
68846;2/22/2021;3991VA
68847;2/22/2021;8044TL
68848;2/22/2021;5374GR
68849;2/24/2021;3701BR
68850;2/26/2021;3144DN
68851;2/22/2021;3155TL
68852;2/23/2021;1433WC
68853;2/23/2021;7414BB
68854;2/27/2021;5142RL
68855;2/23/2021;7007DG
68856;2/23/2021;4581BG
68857;2/25/2021;6711VB
68858;2/26/2021;7261JH
68859;2/27/2021;2904VG
68860;2/23/2021;3027BE
68861;2/22/2021;1073CT
68862;2/23/2021;3027AV
68863;2/23/2021;3703CN
68864;2/22/2021;1072EG
68865;2/23/2021;6881HT
68866;2/27/2021;2596CA
68867;2/25/2021;5271ZL
68868;2/26/2021;3708ZS
68869;2/22/2021;7424DB
68870;2/23/2021;7423DK
68871;2/23/2021;5661AD
68872;2/25/2021;1231CP
68873;2/23/2021;4543BK
68874;2/26/2021;6097EK
68875;2/26/2021;1402LN
68876;2/24/2021;8032JE
68877;2/25/2021;3768XX
68878;2/26/2021;3769DA
68879;2/25/2021;3768XM
68880;2/24/2021;3514BL
68881;2/26/2021;1402LM
68882;2/24/2021;3723GN
68883;2/22/2021;8265CT
68884;2/23/2021;6904PP
68885;2/23/2021;1087LL
68886;2/27/2021;6584EH
68887;2/26/2021;6942GC
68888;2/22/2021;7424DR
68889;2/26/2021;5916PA
68890;2/23/2021;7944AD
68891;2/26/2021;5051KX
68892;2/27/2021;2904VL
68893;2/26/2021;1384AH
68894;2/23/2021;1433WH
68895;2/23/2021;6904PB
68896;2/23/2021;6212HC
68897;2/24/2021;4564EW
68898;2/26/2021;3769GB
68899;2/24/2021;4576DD
68900;2/27/2021;5854EB
68901;2/22/2021;5406NG
68902;2/22/2021;3155VR
68903;2/27/2021;2904TE
68904;2/25/2021;4941DE
68905;2/23/2021;6904PK
68906;2/22/2021;5403WV
68907;2/25/2021;3351AJ
68908;2/24/2021;3723GP
68909;2/25/2021;3768XK
68910;2/22/2021;5061EL
68911;2/22/2021;5401PC
68912;2/22/2021;4421KA
68913;2/23/2021;6904NX
68914;2/24/2021;5275LK
68915;2/26/2021;7546EJ
68916;2/23/2021;2451VT
68917;2/25/2021;5236VG
68918;2/23/2021;3232EK
68919;2/25/2021;4941DR
68920;2/27/2021;2904VC
68921;2/25/2021;5142HT
68922;2/23/2021;8265DX
68923;2/23/2021;3232EP
68924;2/22/2021;4421KV
68925;2/22/2021;3155TG
68926;2/27/2021;6923BB
68927;2/23/2021;3232EK
68928;2/27/2021;3769EH
68929;2/24/2021;5255AP
68930;2/23/2021;5431DZ
68931;2/25/2021;4023AV
68932;2/24/2021;3708HS
68933;2/22/2021;3437NR
68934;2/24/2021;3523VR
68935;2/22/2021;4421KK
68936;2/22/2021;8044TM
68937;2/23/2021;3712XG
68938;2/22/2021;8044TN
68939;2/24/2021;2614KG
68940;2/24/2021;3514BH
68941;2/24/2021;3723AM
68942;2/22/2021;5663HC
68943;2/26/2021;7261JK
68944;2/22/2021;5554EN
68945;2/24/2021;3812WT
68946;2/26/2021;3826BC
68947;2/23/2021;3201LC
68948;2/26/2021;6942GG
68949;2/23/2021;4207WB
68950;2/27/2021;8051CE
68951;2/27/2021;6584EG
68952;2/25/2021;5236EG
68953;2/22/2021;5406CM
68954;6/24/2021;5406CM
68955;2/26/2021;3708ZR
68956;2/22/2021;7424GX
68957;2/26/2021;3826BN
68958;2/25/2021;4941EJ
68959;2/24/2021;5935CB
68960;2/23/2021;3705TH
68961;2/25/2021;6711VD
68962;2/23/2021;4207VD
68963;2/23/2021;4581BM
68964;2/27/2021;2904SE
68965;2/22/2021;6851AC
68966;2/23/2021;7437XS
68967;2/24/2021;8023VG
68968;2/24/2021;4564AH
68969;2/22/2021;5374JV
68970;2/24/2021;8022PE
68971;2/24/2021;4576BA
68972;2/23/2021;3828TJ
68973;2/25/2021;3769BG
68974;2/22/2021;3995EH
68975;2/26/2021;3621TP
68976;2/25/2021;3768XG
68977;2/19/2021;3192PD
68978;2/23/2021;7414BA
68979;2/20/2021;1213SE
68980;2/23/2021;5431CA
68981;2/22/2021;3994BZ
68982;2/26/2021;3769DA
68983;2/23/2021;3823VK
68984;2/19/2021;3192JH
68985;2/23/2021;3828EZ
68986;2/26/2021;3021VS
68987;2/23/2021;3882JT
68988;2/25/2021;3925TR
68989;2/27/2021;3404ZH
68990;2/22/2021;3131BT
68991;2/23/2021;3712XD
68992;2/27/2021;8077TL
68993;2/24/2021;3741ET
68994;2/23/2021;2471AJ
68995;2/23/2021;3882WL
68996;2/23/2021;3445EC
68997;2/23/2021;2922XD
68998;2/16/2022;3131PH
68999;2/23/2021;3445TC
69000;2/22/2021;3461HL
69001;2/23/2021;2921XJ
69002;2/23/2021;3882WB
69003;2/23/2021;3882WE
69004;2/23/2021;2471PT
69005;2/23/2021;2521ET
69006;2/23/2021;2922XG
69007;2/22/2021;1011AR
69008;2/23/2021;2921XR
69009;2/26/2021;2991KH
69010;2/24/2021;3741TN
69011;2/26/2021;4196JW
69012;2/25/2021;3925VH
69013;2/25/2021;3582XC
69014;2/23/2021;3882WP
69015;2/26/2021;3925JW
69016;2/24/2021;3741EV
69017;2/26/2021;4196AG
69018;2/26/2021;4196JN
69019;2/25/2021;2992GW
69020;2/25/2021;3831HM
69021;2/25/2021;3925VB
69022;2/25/2021;2992GZ
69023;2/22/2021;1328GA
69024;2/25/2021;2992GV
69025;2/23/2021;3882WH
69026;2/25/2021;3925VP
69027;2/22/2021;1053LW
69028;3/1/2021;3927BA
69029;2/27/2021;3404ZR
69030;2/22/2021;1013XZ
69031;2/26/2021;4196AR
69032;2/26/2021;2991JA
69033;2/22/2021;1053JS
69034;2/22/2021;1013XV
69035;2/23/2021;1073ER
69036;3/1/2021;3813ZE
69037;2/27/2021;3402SP
69038;2/22/2021;1053VL
69039;2/22/2021;1328GB
69040;2/22/2021;1011BL
69041;2/27/2021;3404ZG
69042;2/23/2021;1078LG
69043;2/22/2021;2612XW
69044;2/25/2021;2992NE
69045;2/23/2021;1078VN
69046;2/23/2021;1018ST
69047;2/23/2021;1018AV
69048;2/23/2021;1098XK
69049;2/22/2021;1011AZ
69050;2/22/2021;1072NK
69051;2/24/2021;2152RA
69052;2/23/2021;1078VJ
69053;2/23/2021;1078LC
69054;2/22/2021;1053HR
69055;2/24/2021;1091EC
69056;2/22/2021;1072XA
69057;2/23/2021;1018DB
69058;2/22/2021;1011BJ
69059;2/22/2021;1072SN
69060;2/27/2021;3404ZE
69061;2/23/2021;1078GX
69062;2/22/2021;1011BD
69063;2/24/2021;1181XT
69064;2/23/2021;1058JD
69065;2/23/2021;1078VH
69066;2/24/2021;1091SB
69067;2/24/2021;1091EE
69068;2/24/2021;1068XA
69069;2/25/2021;1066XT
69070;2/24/2021;1432ND
69071;2/23/2021;1058HE
69072;2/24/2021;1075GK
69073;2/24/2021;1075GL
69074;2/24/2021;1091GT
69075;4/22/2021;1091GT
69076;2/24/2021;1012VV
69077;2/25/2021;1034HG
69078;2/23/2021;1078VP
69079;2/24/2021;1066TJ
69080;2/24/2021;1068WR
69081;2/24/2021;1091GT
69082;2/24/2021;2152RN
69083;2/24/2021;1067XJ
69084;2/24/2021;1091CD
69085;2/25/2021;1066AA
69086;2/24/2021;1091BP
69087;2/23/2021;1814GV
69088;2/24/2021;1058KM
69089;2/24/2021;2152RN
69090;9/17/2022;2152RN
69091;2/25/2021;1181AE
69092;2/25/2021;1181AD
69093;2/24/2021;1507XA
69094;2/24/2021;2133MJ
69095;2/24/2021;1058JV
69096;2/24/2021;1507WX
69097;2/24/2021;1068WZ
69098;2/25/2021;1011KV
69099;2/24/2021;1507XC
69100;2/24/2021;1058KD
69101;2/24/2021;2152HM
69102;2/24/2021;1012SP
69103;2/24/2021;1507WD
69104;2/24/2021;1091CD
69105;2/25/2021;1034HL
69106;2/25/2021;1181AN
69107;2/25/2021;4553AN
69108;2/25/2021;1065VT
69109;2/25/2021;1034HG
69110;2/25/2021;1034HL
69111;2/24/2021;2152RN
69112;2/26/2021;1338XK
69113;2/25/2021;1181AV
69114;2/25/2021;1034DC
69115;2/25/2021;1034HH
69116;2/25/2021;1071WV
69117;2/25/2021;1181AC
69118;2/25/2021;1034HK
69119;2/24/2021;2134CA
69120;2/25/2021;1065BG
69121;2/26/2021;1017NK
69122;2/25/2021;1065KB
69123;2/25/2021;1034KE
69124;2/25/2021;1181AE
69125;2/25/2021;1071LP
69126;2/25/2021;1062AK
69127;2/25/2021;1034HG
69128;2/25/2021;1065AR
69129;2/25/2021;1011LM
69130;2/25/2021;1058CG
69131;2/26/2021;1363WN
69132;2/26/2021;1068HV
69133;2/25/2021;1056KP
69134;2/25/2021;1104CA
69135;2/25/2021;1054XH
69136;2/26/2021;1338ZL
69137;2/26/2021;1338ZX
69138;2/25/2021;1071XB
69139;2/25/2021;1058GW
69140;2/25/2021;1507KG
69141;2/26/2021;1098XB
69142;2/25/2021;1011TB
69143;2/25/2021;2134ZG
69144;2/25/2021;1507KD
69145;2/26/2021;1234AB
69146;2/25/2021;1034HK
69147;2/26/2021;1079LZ
69148;2/26/2021;1079CA
69149;2/26/2021;1068HV
69150;2/25/2021;1011TX
69151;2/26/2021;1363WT
69152;2/26/2021;1068HV
69153;2/26/2021;1363TG
69154;2/26/2021;1102JW
69155;2/26/2021;1068HV
69156;2/26/2021;1098XB
69157;2/27/2021;1071TD
69158;2/26/2021;1363RT
69159;2/26/2021;1098XB
69160;2/25/2021;1058BW
69161;2/26/2021;1017KH
69162;2/26/2021;1098XB
69163;2/26/2021;1068HV
69164;2/26/2021;1091TJ
69165;2/26/2021;1068HV
69166;2/26/2021;1098XA
69167;2/26/2021;1091TE
69168;2/26/2021;1068HV
69169;2/27/2021;1018TM
69170;2/26/2021;1102AX
69171;2/27/2021;1053MK
69172;2/25/2021;1628MD
69173;2/25/2021;1011KV
69174;2/26/2021;1068HV
69175;2/26/2021;1091TG
69176;2/26/2021;1102JZ
69177;2/26/2021;1338ZX
69178;2/27/2021;1053RR
69179;2/26/2021;1015KV
69180;2/26/2021;1017NK
69181;2/26/2021;1068HV
69182;2/27/2021;1053DB
69183;2/26/2021;1091TJ
69184;2/26/2021;1023BT
69185;2/27/2021;1054LV
69186;2/26/2021;1363XT
69187;2/27/2021;1071TD
69188;2/25/2021;1071WR
69189;2/27/2021;1058JD
69190;2/26/2021;1102AC
69191;2/27/2021;1091CJ
69192;2/27/2021;2595AN
69193;4/28/2021;5235KE
69194;2/27/2021;1058SB
69195;2/26/2021;1017KG
69196;2/25/2021;1011TX
69197;2/27/2021;1091SW
69198;2/27/2021;3951AS
69199;2/26/2021;1024PJ
69200;2/27/2021;1054LW
69201;2/27/2021;1054LW
69202;2/26/2021;1024PK
69203;2/27/2021;1053ZK
69204;2/27/2021;1071RL
69205;2/27/2021;1091CT
69206;2/26/2021;1363TR
69207;2/26/2021;1102JZ
69208;2/27/2021;1017KJ
69209;2/26/2021;1023BL
69210;2/26/2021;1091TJ
69211;2/27/2021;3023GA
69212;2/27/2021;1071TC
69213;2/27/2021;1071TD
69214;2/27/2021;1058JK
69215;2/26/2021;1098XA
69216;2/27/2021;1445EC
69217;2/26/2021;1068HV
69218;2/27/2021;1071TK
69219;2/27/2021;1062KA
69220;2/27/2021;1071SP
69221;2/27/2021;3523BB
69222;2/27/2021;2321GS
69223;2/27/2021;1016EM
69224;2/27/2021;1091SV
69225;2/26/2021;1102AC
69226;2/26/2021;1091TJ
69227;2/27/2021;1017RV
69228;2/27/2021;1058HP
69229;3/2/2021;1077CC
69230;5/9/2022;1077CC
69231;2/24/2021;6866AX
69232;2/25/2021;2134ZP
69233;2/26/2021;3572GG
69234;2/26/2021;1716TZ
69235;2/26/2021;3941GM
69236;2/26/2021;3572ER
69237;2/26/2021;3572RN
69238;2/26/2021;5704MV
69239;2/26/2021;1689ME
69240;2/26/2021;1689MC
69241;2/26/2021;3572GC
69242;2/26/2021;5704KV
69243;2/26/2021;3941GN
69244;2/26/2021;1689ME
69245;2/26/2021;1521NX
69246;2/26/2021;1771GJ
69247;2/26/2021;4337CT
69248;2/26/2021;5704KX
69249;2/26/2021;4337CV
69250;2/26/2021;3572SC
69251;2/26/2021;1951GC
69252;2/26/2021;1706AT
69253;2/26/2021;1037RS
69254;2/26/2021;1183WG
69255;2/26/2021;1018BB
69256;2/26/2021;1685PC
69257;2/26/2021;1774AB
69258;2/26/2021;3962EZ
69259;2/26/2021;3438AV
69260;2/26/2021;5704LN
69261;2/26/2021;5704KS
69262;2/26/2021;1521NX
69263;2/26/2021;1706AP
69264;2/26/2021;4337AH
69265;2/26/2021;4337AR
69266;2/26/2021;1034ZB
69267;2/26/2021;5704MT
69268;2/26/2021;1706AP
69269;2/26/2021;4337AH
69270;2/26/2021;1181EL
69271;2/26/2021;3962HG
69272;2/27/2021;5913GM
69273;2/27/2021;5045AV
69274;2/27/2021;1719AV
69275;2/27/2021;9406PE
69276;2/26/2021;1774AA
69277;2/26/2021;3941RK
69278;2/27/2021;4464BR
69279;2/27/2021;3404HE
69280;2/27/2021;4464AL
69281;2/27/2021;5045KR
69282;2/27/2021;9402LJ
69283;2/27/2021;1625HN
69284;2/27/2021;1551AR
69285;2/26/2021;1774BK
69286;2/26/2021;1034ZC
69287;2/27/2021;4464BA
69288;2/26/2021;5704CE
69289;2/27/2021;9402LH
69290;2/26/2021;1865BJ
69291;2/27/2021;1719AS
69292;3/1/2021;8302AT
69293;3/1/2021;1693GB
69294;2/27/2021;4464AX
69295;3/2/2021;1501ZN
69296;3/2/2021;1501ZC
69297;3/1/2021;8302GA
69298;3/2/2021;4321AX
69299;3/2/2021;4321AH
69300;3/3/2021;4698CL
69301;2/26/2021;1951BP
69302;3/3/2021;2411RC
69303;3/2/2021;1693BT
69304;3/1/2021;4021VL
69305;2/27/2021;4464BJ
69306;2/27/2021;1625TN
69307;2/27/2021;9402TM
69308;2/27/2021;3401NL
69309;3/1/2021;4021VN
69310;3/3/2021;1749KB
69311;2/27/2021;1625PJ
69312;2/26/2021;4251DA
69313;2/27/2021;1719AS
69314;2/27/2021;5045KE
69315;3/1/2021;8232RS
69316;2/27/2021;4464BN
69317;2/27/2021;6845JC
69318;2/27/2021;9402TM
69319;3/3/2021;4698CD
69320;2/27/2021;1662BG
69321;2/27/2021;6845HE
69322;2/27/2021;6845JP
69323;3/3/2021;1721JB
69324;3/3/2021;1721JB
69325;3/1/2021;3404GH
69326;2/27/2021;4464AB
69327;2/27/2021;2342AJ
69328;2/27/2021;6835HK
69329;3/2/2021;4316AH
69330;3/4/2021;3772CW
69331;3/1/2021;8243DA
69332;2/27/2021;4464AX
69333;3/1/2021;8302AZ
69334;3/1/2021;3404GJ
69335;2/27/2021;1662BC
69336;3/1/2021;1693GN
69337;2/27/2021;4464AA
69338;3/2/2021;4316AR
69339;3/1/2021;8243CZ
69340;2/27/2021;4464JH
69341;3/2/2021;4316AP
69342;3/2/2021;1619EH
69343;3/2/2021;1602MZ
69344;3/2/2021;1325GR
69345;3/3/2021;5301BP
69346;3/3/2021;1749BH
69347;3/2/2021;3863DP
69348;3/1/2021;8302EW
69349;3/2/2021;5913DP
69350;3/2/2021;5913VP
69351;3/4/2021;1911ND
69352;3/2/2021;1501TB
69353;3/4/2021;3521DA
69354;3/1/2021;1693EC
69355;3/4/2021;7006LV
69356;3/2/2021;4481DM
69357;2/27/2021;2342DZ
69358;3/4/2021;3521DC
69359;3/2/2021;4321AS
69360;3/2/2021;4481DM
69361;3/2/2021;4321AB
69362;3/2/2021;8491CJ
69363;3/3/2021;5301BE
69364;3/3/2021;3862MD
69365;3/2/2021;1693BN
69366;3/1/2021;8243CZ
69367;3/2/2021;4481DK
69368;3/4/2021;4926AD
69369;3/1/2021;4021BD
69370;3/2/2021;1501PG
69371;3/4/2021;1628VV
69372;3/2/2021;4316BD
69373;3/4/2021;3772HA
69374;3/4/2021;1705JD
69375;3/2/2021;4481DD
69376;5/5/2021;4481DD
69377;3/1/2021;8302BH
69378;3/5/2021;1689SR
69379;3/2/2021;5913GM
69380;3/2/2021;1693BB
69381;3/2/2021;4321AK
69382;3/3/2021;3862MD
69383;3/3/2021;3863GD
69384;3/3/2021;3863GE
69385;3/4/2021;3772HA
69386;3/3/2021;2411ZP
69387;3/2/2021;5913GM
69388;3/3/2021;3863GH
69389;3/3/2021;1749AX
69390;3/4/2021;7006HA
69391;3/5/2021;4285XH
69392;3/5/2021;1689SZ
69393;3/2/2021;1693BA
69394;3/2/2021;4303AB
69395;3/5/2021;1614SJ
69396;3/2/2021;4321TA
69397;3/3/2021;4698AW
69398;3/2/2021;1501TH
69399;3/3/2021;1506HR
69400;3/2/2021;8491DA
69401;3/3/2021;3863GA
69402;3/3/2021;5301BP
69403;3/4/2021;4926AD
69404;3/3/2021;1749KA
69405;3/3/2021;3863GH
69406;3/3/2021;1721JE
69407;3/4/2021;1705NK
69408;3/4/2021;1705NB
69409;3/4/2021;1676GC
69410;3/5/2021;1693CK
69411;3/5/2021;9414BP
69412;3/5/2021;4451CJ
69413;3/4/2021;1705RJ
69414;3/3/2021;1721JD
69415;3/2/2021;4194VK
69416;3/3/2021;2411DA
69417;3/2/2021;5913BP
69418;3/3/2021;4651HG
69419;3/4/2021;3521DB
69420;3/4/2021;4926AP
69421;3/4/2021;1975BV
69422;3/3/2021;5302VC
69423;3/4/2021;1657AM
69424;3/4/2021;1705NE
69425;3/4/2021;1705NK
69426;3/4/2021;7006HV
69427;3/5/2021;1614LP
69428;3/5/2021;4105AB
69429;3/4/2021;3034SH
69430;3/3/2021;1749CD
69431;3/4/2021;1657AG
69432;3/4/2021;3521DC
69433;3/4/2021;4926EG
69434;3/3/2021;4698BM
69435;3/4/2021;1628VH
69436;3/4/2021;3572JP
69437;3/2/2021;7316AR
69438;3/3/2021;3265CB
69439;3/4/2021;3772HA
69440;3/3/2021;3862ZG
69441;3/4/2021;7006JJ
69442;3/4/2021;4671BW
69443;3/4/2021;4926AR
69444;3/3/2021;1749KA
69445;3/4/2021;3772KE
69446;3/5/2021;1621HV
69447;3/5/2021;1601KD
69448;3/4/2021;7006HG
69449;3/3/2021;6674AL
69450;3/3/2021;3265CB
69451;3/4/2021;1721HS
69452;3/4/2021;4926EC
69453;3/5/2021;2134BG
69454;3/5/2021;4191VE
69455;3/4/2021;6715LM
69456;3/4/2021;1975CK
69457;3/1/2021;5301RS
69458;3/5/2021;4451TD
69459;3/4/2021;1628VJ
69460;3/4/2021;1052AG
69461;3/4/2021;7006HL
69462;3/4/2021;1628LV
69463;3/2/2021;3171CK
69464;3/4/2021;1657KK
69465;3/4/2021;7031XN
69466;3/5/2021;1611ED
69467;3/3/2021;8262CE
69468;3/5/2021;1621BN
69469;3/5/2021;4451KD
69470;3/1/2021;5403VK
69471;3/2/2021;7316DV
69472;3/5/2021;1693CG
69473;3/3/2021;3734ER
69474;3/4/2021;1705NJ
69475;3/4/2021;4926EE
69476;3/5/2021;9414BC
69477;3/3/2021;1721JB
69478;3/5/2021;2134AT
69479;3/4/2021;6711DT
69480;3/1/2021;2394CB
69481;3/4/2021;4926GK
69482;3/3/2021;8276AK
69483;3/4/2021;1676GM
69484;3/1/2021;7412DS
69485;3/2/2021;3648LM
69486;3/4/2021;1901ML
69487;3/5/2021;3853EZ
69488;3/3/2021;4328BV
69489;3/5/2021;1601KD
69490;3/6/2021;1531AN
69491;3/4/2021;3771HX
69492;3/3/2021;4328CK
69493;3/5/2021;8084XM
69494;3/5/2021;1611CP
69495;3/4/2021;4926CZ
69496;3/4/2021;1658CC
69497;3/5/2021;3401HS
69498;3/5/2021;1621BZ
69499;3/5/2021;4451BE
69500;3/6/2021;1567MH
69501;3/5/2021;3921EC
69502;3/3/2021;6703EK
69503;3/4/2021;3772XG
69504;3/4/2021;1052CG
69505;3/4/2021;4926EC
69506;3/3/2021;3845CP
69507;3/3/2021;8024AR
69508;3/1/2021;6228SJ
69509;3/3/2021;3541GB
69510;3/6/2021;5551BX
69511;3/6/2021;5331EC
69512;3/2/2021;3648LM
69513;3/6/2021;2162AH
69514;3/3/2021;3723LL
69515;3/5/2021;1693CB
69516;3/5/2021;9414BN
69517;3/3/2021;5741WS
69518;3/1/2021;6135HS
69519;3/4/2021;5507MX
69520;3/3/2021;6703EM
69521;3/1/2021;3604BD
69522;3/4/2021;7031XR
69523;3/4/2021;4926EG
69524;3/4/2021;1705NB
69525;3/6/2021;4125VA
69526;3/4/2021;3812BK
69527;3/6/2021;4125TH
69528;3/3/2021;5236AN
69529;3/4/2021;4671DX
69530;3/1/2021;5301SB
69531;3/2/2021;7412BR
69532;3/4/2021;3812AK
69533;3/5/2021;6271AX
69534;3/4/2021;6709TS
69535;3/2/2021;8043XD
69536;3/3/2021;5421BK
69537;3/6/2021;7221NA
69538;3/1/2021;5268CB
69539;3/1/2021;6522CJ
69540;3/4/2021;1975BB
69541;3/4/2021;1628VJ
69542;3/3/2021;6882LK
69543;3/1/2021;6225EV
69544;3/5/2021;8226MV
69545;3/1/2021;2771WP
69546;3/3/2021;3056PJ
69547;3/4/2021;7031ZC
69548;3/2/2021;7316BK
69549;3/6/2021;5591JK
69550;3/6/2021;1406PX
69551;12/14/2022;1406PX
69552;3/4/2021;1975BV
69553;3/6/2021;7322PA
69554;3/1/2021;6228SR
69555;3/6/2021;5554PT
69556;3/6/2021;3076DS
69557;4/14/2021;2728GE
69558;3/4/2021;4671BK
69559;3/5/2021;6041NG
69560;3/1/2021;5361BM
69561;3/5/2021;1384AJ
69562;3/6/2021;5591HL
69563;3/2/2021;6211NT
69564;3/6/2021;4106AH
69565;3/3/2021;5421CS
69566;3/1/2021;6135HK
69567;3/2/2021;3851JH
69568;3/6/2021;4125TP
69569;3/6/2021;2162AS
69570;3/1/2021;6904HE
69571;3/5/2021;1621AW
69572;3/6/2021;5331TS
69573;3/6/2021;7322RJ
69574;3/1/2021;6228SG
69575;3/3/2021;2316EX
69576;3/6/2021;1531HE
69577;3/6/2021;3076JC
69578;3/6/2021;5251ZV
69579;3/4/2021;3742WE
69580;3/2/2021;3851PC
69581;10/21/2021;3851PC
69582;3/6/2021;1561CJ
69583;3/1/2021;4561JD
69584;3/5/2021;6417XP
69585;3/6/2021;7322NV
69586;3/5/2021;4701CE
69587;3/1/2021;2026TD
69588;3/2/2021;7316DN
69589;3/2/2021;7339DL
69590;3/3/2021;4328BT
69591;3/6/2021;5251GH
69592;3/6/2021;6229ZB
69593;3/4/2021;3823GP
69594;3/3/2021;3029AD
69595;3/4/2021;6225DG
69596;3/6/2021;4106BA
69597;3/3/2021;3056AB
69598;3/5/2021;6463EJ
69599;3/6/2021;5865BW
69600;3/1/2021;6228SJ
69601;3/6/2021;6043CJ
69602;3/1/2021;5351MA
69603;3/6/2021;3038AV
69604;3/1/2021;6135JH
69605;3/3/2021;4328BH
69606;3/5/2021;8016GJ
69607;3/3/2021;8043DE
69608;3/2/2021;2261BV
69609;3/6/2021;4125TB
69610;3/6/2021;1531HE
69611;3/4/2021;1676GM
69612;3/4/2021;3825GG
69613;3/5/2021;6041LN
